track_id,artists,track_name,popularity
6OBf2yazP1S970cVUgw4OI,DJ Arthur ZL;DJ Arana,AUTOMOTIVO DA FELICIDADE,47
3y8doSsikONxr7FMYCt41C,Tz da Coronel;Vinta;CalliCartel,Grock na Cinta,47
67ncYmW29pNJJY2yXuLPwT,Ice Cube,You Know How We Do It,67
2dCmGcEOQrMQhMMS8Vj7Ca,Rick James,Super Freak,75
0XRbYXQUymj9SJkrr8YK5B,2Pac,Keep Ya Head Up,71
3ao5U0ksMLvgSoJqOpsgmv,Bonde R300,Oh Nanana,54
1o9euGKpW7swgpATuYruWA,Snoop Dogg;Surjeet Singh;Akshay Kumar;Kuldeep Ral;Manjeet Ral;RDB,Singh Is Kinng - Title Song,39
1f9lD5VdRIGdSihiIwOFSx,Xamã;Jailhouse;Neo Beats,Malvadão 2,47
1IUPxbwbLUAY3hQFzXipru,Marina Sena;Hot;Oreia;Coyote Beatz,Tema,47
7jLbTp3qZzah9kMIdW8e5M,2Pac,Ghetto Gospel,69
22NJuIC2JVHSOmT6c6IKaO,Coolio;L.V.,That's How It Is - Skit,52
5KnqauuLF6qyZA9RzfeKxG,Red Hot Chili Peppers,The Drummer,68
1BhafeHIDUSLk1FZH67oiY,Xamã;Mano fler;Tiankris,Seu Rei,47
2Cva2MMh5UXimempBSxcyZ,MC BN;DJ Silvério;DJ Ery;MC Guto VGS;MC MN,Magrão Like a G6,24
3OIzbnBlkSnfCNb4Xh1k5k,Xamã;Bagua Records;Neo Beats,Virgem,47
3knUp342DsZsUmcY62m1vU,MC Lemos;MC Liro;MC Torugo;Mc Digo STC,Linda,45
22K3jhzhPwH3TatxENt49A,Felp 22;JP Diazz;Medellin,Ouro Rosé,47
1hB4340DP1nnBmfWn37uTN,509-E;Dexter;Afro-X,Saudades Mil,48
5uXpxJJhRe5WxL6oLN9AfX,Xamã;Bagua Records;Neo Beats,Áries,47
4SgUdKbfQEkciBPV5yFiB7,Mc IG;MC Neguinho do Kaxeta;MC GP,Tipo BBB,45
63MKXEzbANBQLko1ch4fds,Mc Magrinho;DJ RC;MC NAHARA,Puta a mó Tempão,45
6TQWVAaeaVwGxgb9FzYyVC,Priscilla Alcantara;Emicida,Você Aprendeu A Amar? (feat. Emicida),46
0nddhkhTtvxd7kh7QdnkFR,NAFTA,Quiero Verte,47
6CtNhAbI35jsI1BFlwhXwd,LUDMILLA,Cheiro bom do seu cabelo,46
5JF06Y4Ukc5HwRj33mWzQZ,UCLÃ;Sueth;Raffé,Faz Render,46
2bP9oZ2M09JjMCnYtyTDez,MC Rhamon;Mc Galvão;DJ Alle Mark,Vale da Sombra,45
5LSyKM2bsIpSHhPgAjatKW,Xamã;Bagua Records;Gustah;Irineu Barsé,Avareza (Santa Maria) - Acústico,47
2ekA0AmKoqpKlx70OsnDm9,Mc Davi,Vínculo Nenhum,45
7oTolUJnTV62rjRegE765a,Mc Kanhoto;Dj Victor,Malokeiro Vencedor,45
7vwMtVTXlukS6MpuQzAG7l,MC Iguinho da Capital;DJ RF3,Dona Cecilia 4,46
2nzcCTMFltVxHz0LU4A3HH,Dj Victor;Kyan;KayBlack;Mc Kelvinho;Mc IG,Pretos No Topo,45
5gKj4kvEU63pGvXPRZrFXD,Dj Victor;Mc Kadu;MC Ryan SP;MC Cebezinho;Mc Jean;Mc Kanhoto;Mc Daniel,Chapa de Licor,45
17mWqjqxQBMWkcnQ1tYm9r,NAFTA,Vos No,47
4jSnDdlp89RGYD5m7hwRge,Mc Roginho;Raphaela Santos,Sem Você Tá Foda,47
2Drkzgr61dVktMzVStb443,MC Paulin da Capital;Dj GM,Canta Quebrada,45
0jms2T9rX2UO85zEZd65Nu,MC Neguinho do Kaxeta;MC Marks,A Vitória,45
1RpRvtfmHBNjSd66wLPs9w,MC Ryan SP,Tubarão Gigante,46
5DG4dGVLEmul9xSv7mEun6,Trilha Sonora do Gueto,Face Oculta,46
1EfT41jN74Ja5BHIdMOZoy,GORDÃO DO PC;DJ 2K DO TAQUARIL;MC Garoto;MC MK DA ZL;Mc Leozin,Mansão Com as Bebê,46
7FsiB5MNQVTt7sQb28r1Oe,Dj GM;MC Liro;MC Leozinho ZS;Love Funk;Mc Piedro;MC Lemos,Vida de Rei,45
4BlanWzCPtPDniBMEZG72v,Mc Kelvinho;MC Menor da VG;Mc Ruzika;Dj Nene,Obrigado Meu Deus,45
08Bi0KpTp0sBu0Oj2CQcSW,MC Hariel,De História em História,45
38aWBmoJz4be4Sc98ou7TX,Manu Gavassi,Planos impossiveis,47
13V9eMma6UzSRRxcXHGXPw,MC Neguinho do Kaxeta,Perseverança,45
3gNZ3rS9jlde0beJgpYuSR,MC Neguinho do Kaxeta,Oh Senhor,45
6x1OD6mWp2usW1ZFukiipK,MC Hariel,Avisa que é o Funk,45
5cCcTvZstIyX4Rg18MhVOJ,The Spinners,Could It Be I'm Falling in Love,0
1czc2016Pu0eGjlQ6A4Bun,Mc Kevin,"Bye, Tchau Tchau Tchau",45
69CosxPHBUhsVCwt6r5gcJ,Mc Kadu;Mc Romeo;Kotim;Mc Lele JP;Mc Dena;Love Funk,É Na Madruga,44
0s9xGGLCYiwf2E1PFLZZof,Mc Kevin;Mc IG,Dinheiro,46
5o592RqGm4wuhfCGlxNtuR,MC Hariel;Mc Lele JP;MC Neguinho do Kaxeta,Favela Pede Paz,45
2rpKaQxfwwbZ7V9e5sTSPr,Mc Kaverinha;DJ Biel Bolado,Filha do Policia,45
6Um1j9mFr36oSoGNu83BQp,Goldy;Karan Aujla,Don't Like,35
6vBMMa2erexusV4XrgXea9,2Pac,Lil' Homies,64
7cpC2EuFMexgy392K13RZb,Red Hot Chili Peppers,Fake as Fu@k,66
3W2reBya7FkjHCP1B2nmQr,Red Hot Chili Peppers,Peace and Love,67
5rRi4RW8F99U24EAS2Cdte,LUDMILLA,Vem amor,45
6keP0AfCE5v4CTI1E5nrLv,UCLÃ;Sueth;Real G;Sos;Duzz;Peunubeat,Ouro Rosé,46
1oESaN8kcBK0E24i9sYs61,MC Guto VGS;MC Pê Original;DJ Roca;DJ Andrômeda,Vai Te Botar,21
0G1BEi8ByngMCJqcPnDACw,Red Hot Chili Peppers,Eddie,66
0pnulKmG8ETBuzY2NUoxRO,Mc Davi;Costa Gold,Sensual Girl,44
5MH1hI9hFOhhaKKZPOhK9P,Mc Orelha,Na Faixa de Gaza,46
7BCxIjRsqbc9Yiy2haBCIK,Red Hot Chili Peppers,Tippa My Tongue,66
7ntN8nScp52f802mqlBEAt,Mc Magal;Mc Kako;MC Murilo MT;MC Leozinho ZS;MC Neguinho do Kaxeta,Rabeteira,44
6Q5031VKiH2XJJYVG1htB2,MC Arraia;DJ Guih Da ZO,Tu Só Foi Mais Uma,45
5dy25rHjyfAbpkHDI9yfTY,Mc Lipi,Conselho dos Mais Velhos,44
40KFVEXgisK6Z851aESYqR,MC BN;Mc Kitinho;DJ Kley;Jeff,Quando Ela Tira a Calcinha,4
5caJ40jIIbt7Jj5SXdHsK7,MC BN;Mc Delux;DJ K2;DJ FUMINHO,Caveirão Automotivo (Chegou o Grande Dia),3
4P3DWSjj4sgj7FEOQGeaZv,MC BN;MC Guto VGS;DJ K2;DJ FUMINHO,Com a Bundinha Você Aquece,4
0QcivU8FVJhuXfuyyJl2wA,DJ Blakes;DJ VST;MC Gedai,Pura Magia,45
5Lpng2G5cFmswU5MCOmjA1,KayBlack,Bandido Mau,44
5tsR0gOyNooCLDjaGpUJMp,Mc Davi;MC Kapela,Fé em Deus,44
4W8mrhPqF1xm5OLFfpxcxG,MC Vinny;Mc Lele JP;Mc Kako;MC Lemos;Dj GM;Oldilla,Angel,44
7ahmCErPWAT4D1LDdqByBF,MC Paulin da Capital,Reis dos Reis,44
4MwKWD6DeX4R4QS741FTbK,DJ GH7;Mc Gw,MINI GAME ASSOMBRADO CLUB DZ7,45
56m4YKTVnopCEbpQ49wPJ3,Mc Don Juan;Luíza & Maurílio,Saudade do Ex,44
3bYopI5XdoXz2eot8RE7S0,MC Guto VGS;MC Pê Original;MC Neguinho R;DJ Andrômeda,Vai Descendo Com Cara de Malvadona,0
4fHlhQmvYmBd4qjSVxKTN6,Mc IG;Mc Luki;Dj Luizinho MPC;Mc Charmosinho;Mc Neguin da BRC;MC Neguinho BDP,Chucro,44
5sJCZacFx35j9g7lAaYTmg,DJ Jeeh FDC;MC Meno Dani;MC Ryan GF;Yuri Redicopa,Subi De Cargo,4
0Cov8zKvXzbYa7JDFW0Iks,Tz da Coronel;Sagat,Dia a Dia,46
6DcxN9jzax8WgSl39XtTfx,MV Bill,Soldado do Morro,47
4vTxVnGR2oVl6xy6F9lDws,MC Paulin da Capital,Mandrake Chavoso,44
1xm6rsUXIuGVjuKJJDLjzX,GIULIA BE,(não) era amor,46
4ePrNI7uXjBIaWzTq5l67R,MISAEL,Longe do Fim,47
6dX7MYD8SXum7KFgcfdxdT,slipmami;Leo Justi;AG Beatz,me dá dinheiro ou me faz gozar,46
43SZcLQB8jtHMuDVDHTV5S,Simone & Simaria,Duvido Você Não Tomar Uma - Ao Vivo,47
18VxqhpeJlADM6zcBSoqn3,Mc Kevin,Ombro Amigo,44
4wacueDzuxwZiM5Rrz0z6Y,MC Neguinho do Kaxeta,Cantando a Vida,44
0JVS78fBQr0yF3NLPWCZdG,Mc Kadu;MC Leozinho ZS;Kotim;Mc Lele JP;Love Funk,Ruas da Sul,44
7uraMwMycub1jUQhjcPsNi,Mc Lele JP;MC Leozinho ZS;Mc DR,Giro na Comunidade,45
1CYTfHtbkqBoKZoyoHkXtL,DJ Matt D;Menor MC;MC Kevin o Chris;Mc Marcela GC;Helamã MC;Mc negrone;MC Julio D.E.R.;Mc Lele JP;MC Leozinho ZS,Homenagem Aos Relíquias 4.0,44
1hNyAO6FGbezL5nMAdn6W7,MC Cabelinho;DJ Meek;Davi;Luan;Juninho,Era uma Vez,45
3AhotTd61YSUaIvPDVkmsf,DJ Arthur ZL,COCOTA FEIA PRA CARALHO,45
48GxzGIiSJseUS4ofEGG2z,Mc Lele JP;MC Marks;Dj Betinho;WR OFICIAL,Predestinado,45
00UZySJXRYQgnOrlzluIIm,Lucas Lucco,"Vai Vendo - Versão ""O Destino""",46
31YAROVnfQQJUcqBTS6eMA,Mc Kadu;Dj Victor,Asterix e Obelix,44
55PxC4e821VhBy5osd7xY3,Menor MC;DJ Matt D;Rincon Sapiência,Leste É a Zona,44
0v0xgDXUyJyncvdscSpJvr,James Brown & The Famous Flames,I Got You (I Feel Good),1
2QckHVX0HbubEaeazXPE00,MC Neguinho BDP,La Casa de Ouro,44
3O6oqS2yGF7H5kJiBS8D71,MC Hariel;Caio Passos,Hoje eu vou ganhar (feat. Caio Passos) - Ao Vivo,44
40RKZ0dDeEx2srKcAznvrf,ADL;BK;MV Bill;Funkero,Favela Vive 2,46
4YihOs9v5SEdUUWZcJK4ru,James Brown & The Famous Flames,I Got You (I Feel Good),0
4zoZQvmST8gliv9S9L8lUw,KC & The Sunshine Band,Please Don't Go,71
5iVyv5cB28Za3NbNnWHpry,Coolio,Geto Highlites,53
1OUPXna2MCgAt3VNmXJBtg,Tropkillaz;J Balvin;Anitta;ZAAC,Bola Rebola,66
2lN5P2zk7ZHpxCutNHSndT,Clean Bandit;French The Kid;Rema,Sad Girls (feat. Rema),68
0R7YVi7w41Dr9jU5vblAok,Snoop Dogg;David Guetta;Giorgio Tuinfort;Frederic Riesterer,Sweat - Remix,69
7nnWIPM5hwE3DaUBkvOIpy,Incubus,Drive,75
0DWUfq7vSAArkz82XHnuGm,WC no Beat;LUDMILLA;Vitão,SEM LIMITES,44
74yLWFGThLAPXyFdJGsAxF,Dfideliz;BK;Djonga,Axé,45
3xra5OMlRc4MQgD8V0aIxq,Xamã;Bagua Records;Neo Beats,De Novo,46
2dbA4sPwu3iK72c0mA6907,Red Hot Chili Peppers,Bella,66
5kFWp8In0sIpeXPfPuJlYE,Red Hot Chili Peppers,Roulette,64
4diMr8l7HCK1OdrQM3LAzq,Red Hot Chili Peppers,Afterlife,63
1d6zb2JQZt9LpxOwU1E3y4,Red Hot Chili Peppers,Handful,62
1EPm9nur0OUn444yTjkNvY,Xamã;Bagua Records;Portugal No Beat;Xavi,Peixes,46
00B7SBwrjbycLMOgAmeIU8,Red Hot Chili Peppers,Reach Out,66
2AHctrKhJekyp7wIykP83U,Red Hot Chili Peppers,Shoot Me a Smile,62
4sDtOypFLuQGujmcic6aUv,UCLÃ;Peunubeat;Sueth;Duzz;Sobs,Ouro Rosé II,46
1TmBaKkDUu0akM9xzSxRia,Red Hot Chili Peppers,Bag of Grins,62
4GEw8k3OPOxWWnH31V7YGS,WC no Beat;Felp 22;MC Marks;Vulgo FK;Caio Passos,Nesse Instante (feat. Vulgo FK & Caio Passos),44
3O8zvTC2EAwq3YKl0qiHtZ,Vulgo FK;Nagalli;MATHINVOKER,Prada,44
2JJJecHQKDQtCnBuf8KKi2,Mc Davi;MC Hariel,Século XXI,44
6aRznHyTg7epwrqGhLzfLs,Mc Kako,Amém,44
18GyOllB82uQAy7C03p5i8,Tchakabum,Explosão,45
51GAnsZ7i3XzCcLRq06KHR,Mc Anjim;MC Rick;MC Saci;MC Braian;Mc Morena;Dj Nattan;Dj Tg Da Inestan;Gui Marques,Bh no Topo 5,44
7cP99Dd9VNjDpr4yYIRGK9,Flora Matos,Sonhos Gangsta,47
1sX6H5D0xblNmWgCMjcunK,Gabb MC;MC Lemos;Mc Vitão Do Savoy;MC Harry;Love Funk,Cortando o Vento,45
1VdAAprfEm9DzIzWXubp7B,DENNIS;Matheus & Kauan,Você Não Trai - Ao Vivo,44
1ntcV7ah5Bgh3xacDcR8qP,Kawe;KayBlack;Vulgo FK;Lucas Lucco;OTRAFITTA;Pedro Lotto,Cabelo Rapunzel,45
6ycsl6XZl7kwCL6gw4mMCE,Marina Sena,Pelejei - ESPECIAL,46
3eQhNXztp70161CD4mgdFv,DJ DN;MC Torugo,Dentro da Casa de Show,44
7cYPd2YwMKeurCJbTqi0Pq,MC Paulin da Capital,Vt Tá na Bota,44
46wDgUJ1A4ovoFiC68LfnM,DJ Ramonstro;SÓ MEGA FUNK;Mc Leléto,Mega Funk De Copão na Mão,44
1n2FYDG53OIST3Uy1mHof9,MC Tuto;DJ Gu;MC JSP;MC André DK,Capa Sexy,0
1PeZYcRT95S4g4IfU4z6mW,Mc Kauan,Mestre das Fugas,44
0JIpgkcqm1feTTVpWARQTe,Leo Santana,Combo De Boca (Tô Mal),46
3MkJ97Morkqto2ccyspJHQ,Dj Guuga;Biu do Piseiro;MC Myres,Senta Pros Bandido,44
0Zea5n2cl6uGrmiTYz940q,Tasha & Tracie;Pizzol,Wanna Be's (intro),46
4PVDAebj5ADsLOBw1D9KbP,BIN;Azevedo;Mainstreet;Kizzy,Fim de Nós 2,46
0t35f7eKjuLqXfidSEvDL2,DJ BRUNO PRADO,TIPO HARIEL - SEI QUE E RARIDADE -,44
4QKyXRYJy65OSYoEvzgVvk,MC Neguinho do Kaxeta,30 Graus,43
24N4CgmUozgo6lwd2qM33i,Menor MC,Idolatria,44
760R0ra4JS5HpKrOtK2hAl,The O'Jays,I Can Hardly Wait 'Til Christmas,0
4yJ0w4kj79TiKyg0klsxC6,Leo Santana,Bregadão - Ao Vivo,46
0BMdyyT8BANFSt3PYlPLWq,DJ Bratti SC,MEGA FUNK - ESSE É LADRÃO,45
0EUJYK8k8lGaIAoubwalCu,Simone & Simaria;Wesley Safadão,Não Vou Mais Atrás De Você (Agora Eu Me Curei) - Ao Vivo,46
7dWhRhar3tkRAmDySd3ykb,Westside Connection,"The Gangsta, The Killa And The Dope Dealer",0
5ccsZWf2YhhxSZjmi5FdIw,Parangolé,Ela Não Quer Guerra Com Ninguém,46
0bMhnnw1SbmpGUWs8gzuIv,Leo Santana;Lauana Prado,Figurinha Repetida - Ao Vivo,46
6bzWr3EpSEolVwlbLk58il,Jane's Addiction,Mountain Song,0
4g34PaexNa5sTssgHuAFM8,Mc Kadu;Dj Nene,Desenvolto,43
7ztnHRxtI7ZoozdxdBXXtf,Snoop Dogg,Sensual Seduction,45
1Sz402s2SN6nPicOA8DPah,MC Mazzie;DJ NpcSize;DJ Wizard,Saka Saka Saka,45
2zoobJFEB9h15fjYjRd6oP,2Pac,Hail Mary,67
6LwrEZNkvFTOypNwSLjuaJ,2Pac;Snoop Dogg,2 Of Amerikaz Most Wanted (ft. Snoop Doggy Dogg),69
0GjeAmrsQQuyc5UOguhSkj,Xamã;Bagua Records;CMK;Major RD,Taxi Drive,46
1f2V8U1BiWaC9aJWmpOARe,Red Hot Chili Peppers,By the Way,75
6OJbW5jTJ3JGbwFVyLn7Vz,Mc Jhojhow,Muita Fé,43
5880eYQmXx3c3oD22IljIt,Ice Cube,Why We Thugs,68
5axys0aO71B1dZDfnrxHvy,Red Hot Chili Peppers,Carry Me Home,61
05bNuygSyh9WlJTRepNiDp,Red Hot Chili Peppers,My Cigarette,63
0IDRN0vpnXuofJQH9erZ71,LUDMILLA;Orochi,I Love You Too - Ao Vivo,44
6ygQkrkKbm656Zk4jfZDAM,JS o Mão de Ouro;Avine Vinny;Mc DLL;Mc Neto,Bumbum Dela Mexe (feat. Mc Neto),44
6MobAsDKcshK9IFMN9rXLg,Mc Th;La Furia,Toma na Pepekinha,43
6UHeffMYu288kzZt06BVgj,MC Meno K;Ricky Ribeiro;DJ Kelwin Lopes,Pique Neymar,43
7m0ZAW5ZO9lo6UOKyRPOJk,Felp 22;Medellin;JP Diazz,Pra Todas Que Amei,45
0HwEvvbu8rQgVeBsa6Rgnu,MC Teteu;JC NO BEAT;DJ F7,Ta Com Saudade de Mim,43
141GeeQQItnC1sH7gXUDlf,Red Hot Chili Peppers,Copperbelly,60
7EbKaLUGmFumlAwIN8Vs2y,MC Rick,Amiga Talarica,43
3IV4swNduIRunHREK80owz,Limp Bizkit,Rollin' (Air Raid Vehicle),76
6yoEBvEehjyf8JHHrlqgOj,MC Hariel,Pirâmide Social - Spotify Singles,43
0UTOsto52QB7faqwmI87zN,MC Hariel;Filipe Ret;Pedro Lotto,Luxúria ou Trauma,44
6vM1FPqGxt1sQlI2ScEkfy,N.I.N.A,Stephen King,46
78uqYSOfbHaPnWq7vYgouJ,Xamã;Bagua Records;Gustah;Irineu Barsé,Quinta Cínica - Acústico,46
2DQ30rtQ1rpBvGItmoYrAr,Mc Kelvinho,Gratidão,43
2AncGFT8qEGIQJ7uC5CWdK,MC Tuto;Mc Kako,"1 Por Amor, 2 Por Dinheiro",44
2fsWMOeuSy3zoewdWSqyP0,Open Farra;Guilherme & Benuto,Nada De Esquecer,44
0jtGV7EP8HaRPhXSxiF3JW,MC Ryan SP;Mc Danny;DG e Batidão Stronda,Problema Seu,43
2QoomzWyJSBuIQs1JFCLlV,MC Tinho da Sul;Dj Chaves,Mizuno Camaleão,44
5BVGR8c3JopBGpswyxe21p,KayBlack;Froid,Cachorro Louco,43
0uIG7B7prBhJT8MFXGxszc,Mc Kadu;Mc Lele JP;Dj Victor;MC Bruno MS,Céu,43
5H8XI0FIkbQhkxNG1wxIOf,Tasha & Tracie;Ashira,Cachorraz Kamikaze,45
1qHOuyguj3oPBkd6MTnEO3,Mc Kevin;MC Ryan SP;MC GP;Mc Lele JP;Mc IG;Dj Nene,Donos da Capital,43
75UszEDYQvvuysTB8IU08j,MC Paulin da Capital;Dj GM;Oldilla,Inspiração,43
7MquMWhil22DJ1kawvcjg7,DJ Arthur ZL;DJ Arana,AUTOMOTIVO DA FELICIDADE,44
6y55451hqhafsFGl4KHi8f,Mc Kautry;DJ Guh Mix,Amigo Prateado,45
34XAmPbubKfCBgKjS0xDEE,Dj Victor;Mc Kadu;MC GP;MC Menor da VG;MC Joãozinho VT;Mc Lele JP;Mc IG;MC Ryan SP;MC Cebezinho,Paraíso Tropical 2,44
43MjyvXLtVO0sY9Mv2X6vz,MC Leozinho;DJ Marlboro,Ela Só Pensa em Beijar (Se Ela Dança Eu Danço),43
0ZU144c24HFtcOGtXo9w1u,Mc Kako,Mão Santa,43
7aeHztFLa7y9oRCmnJiS7U,Chancho En Piedra,Volantín,47
6o1FVTYG4U74SQN5i5M53Q,Mc Kanhoto;MC Cassiano;Mc Xang;DJ Faveliano,Lacoste Listrada,43
2F5I3TlH6JPMrwmcqxkuvF,Atitude 67,Netflix - Ao Vivo,45
2Qcn7dFDzdRtmZ4KsF8e38,MC CH da Z.O;Bala da Tropa;Milly Explosão;DN do Recife,Na Onda do Skank (Ela É Mais Avançada),0
4dPYuuYbTwTAE16wh5fa3Q,MC Neguinho do Kaxeta,Tempo do Pai,43
70wgVZ7yhS2I6fxDkZ73qF,Menor MC;DJ Matt D,Calma Gata,43
26bdkzE7QpGy8qE6nveFUq,Quincy Jones;Charles May,Ai No Corrida,1
5wdspDW4Ls3mC3rpSsmVan,Meno Tody;Mc Kevin,Amassa Placa 2,45
508gR1552CzZ7wI7nGkhf2,Simone & Simaria,Meu Violão E O Nosso Cachorro - Ao Vivo,46
4UobpfzxcDNBplXZ4rQwpm,MC Neguinho do Kaxeta,Diferenciado (Ao Vivo),43
6t0rwpjMy4Ly4CWDwqRcVQ,Booker T. & the M.G.'s,Hip Hug-Her,0
6INDD39WVBCh22CPwAv7rQ,MC Iguinho da Capital,Dona Cecilia 3,44
4zGtfOglDBfVUypabBwIjQ,ZAAC;Anitta;Tyga,Desce Pro Play (PA PA PA),63
6lYY2HktYKpV1pUamfRlU1,The Rah Band,Messages from the Stars,74
32hUTqIcsoPsr4wfVwJnf9,Snoop Dogg;Wiz Khalifa;Bruno Mars,"Young, Wild & Free",34
1i6N76fftMZhijOzFQ5ZtL,Talking Heads,Psycho Killer - 2005 Remaster,78
4aUnmZzTqfrETKCmE6zvaw,Anderson Neiff;John Johnis,Ela Já Tá Louca,58
7DByUXWmz1lQau0HLmdg1v,Anitta;Missy Elliott,Lobby,70
29wye0EC2Bg3cZS6wKwwxa,Dfideliz;Celo1st,Sinto Muito,44
3WDIhWoRWVcaHdRwMEHkkS,Clean Bandit;Ellie Goulding,Mama (feat. Ellie Goulding),56
6BfoE1BkJKPEVYFGYm6g95,Dj Ray Lais;Mc Dricka,De 38 Carregado,43
6pNS3EuHLj0BbXdvNoF9Sb,Mc Th,Vidro Fumê - Ao Vivo,43
0Oq7iEhC6hL4tHsd0z1RTK,Mc Frog;Mc DB;Mc Laranjinha;Mc Junior Pk,Mega das Blogueiras,42
3N6isgIE6SAFbRfRIbQ3sd,MC Kevin o Chris;Dj Juninho 22,Morena Cor do Pecado,43
3xyTWmn1piMnnUKa6C3W6R,Mc Davi;Mc Don Juan;MC Ryan SP;Perera DJ;DJ Swat,Lembranças,43
32AaoC2RLWKPOMkNpr7R42,Dj GM;MC Vinny;Mc Kanhoto;Love Funk;MC Lemos;Gabb MC,Postura Rara,43
2CTF8nIEKhr6NXKqqFg4kN,Igão;Kyan;Nagalli;Bvga;Toledo,Chave do Cofre,44
0WU1hXQvd8IVWPVAPSBwCa,Mc Tha,Despedida,45
4eVICdCIJzQ3TMgPC7k12O,MC Saci,Era Apenas Sua Vez,43
5PNJXjGx8PAFooqCRuTUIv,Mc Magal,Casal Bonnie e Clyde,43
3FT50y5eANlSQWLJbUpwBk,Dj Yuri,Mtg - Em BH o pique é esse VS Pique da Arábia Saudita,44
31W0f8xqd3vKhvpRmnqF9j,Dj Batata;Mc Nego Blue,As Mina do Kit,43
7mQF4G6Syae2fCUSSxPjRX,Mc Tha,Rito de Passá,45
0Cxj14HnIXdOfBKrO8m2m0,MC Kapela,Zika Sai Pra Lá,43
42SZBL6gysJeLdrj8rWVyk,Mc Gw;DJ Biel Beats;Mc Topre,Se Eu Te Botar Faz Barulho?,42
4NHyYN4FiMFP594Ygf8Qik,BIN;WillsBife,Freestyle pra Faixa Rosa,45
0OCRRwO28JFUS6HsbCQTTJ,DJ Rafinha Dz7;Mc Nauan;DJ Tenebroso;DJ WIZARD;DJ Magrones,MONTAGEM SINISTRA CLUB DA DZ7,43
3mifYSeVtoZKbSEzrpVaRY,Mc Kevin;Mc Vk,Rua de Trás,43
0JBlB87v8DaQS60V7m3T7V,MC Saci;GORDÃO DO PC;DJ TH DO PRIMEIRO,Isso É Porte de Bandido,42
1JXiDgXvbp0qtFPe5JM9i7,MC Hariel;MARIAH;Beatriz Denaro,2020,43
4Re2j770hsrfyVftqUN7UQ,MC Marks;Mc Davi;Mc Don Juan,Ela Tá Tá Tá,42
0jeFHISVpw1dgBOdM63SB3,Simone & Simaria,Volta Vai - Ao Vivo,45
4KF7is87i7meHupBzeSWzU,DJ Ghost Floripa,Mega Funk Sento E Me Acabo,43
79GgWm5EjKgv2GkgoYqSr6,Leo Santana,10 Beijos De Rua,45
0LO4oBDJEJKkE6xY2BkAzt,MC Neguinho do Kaxeta;Mc Davi;Mc Pedrinho;MC Ryan SP,Xeque Mate,43
7eFHtwwiE2T4YAoUw7bItr,DJ PATRICK ZS;MC Caja,Assobio Sombrio - Remix,44
3yuNP4BLrPpwsJHLYIJ1lj,Mc Kevin;Mc Bruninho da Praia;Mc Dena;Mc Magal;Logri;Aires 085;Kawe;Mc IG;Mariah Denaro;Mc Don Juan;DJ Oreia,SET do Adão,43
6OfjeKC7ebVybVzBzkfAsz,Mc Th,Escola Proibida - Ao Vivo,43
3wm94igNrbB7TVsblXO1FO,Trilha Sonora do Gueto,Vida Loka Também Ama,44
6Sq25M0UA2iX5CUgntaEY2,Furacão 2000;MC Marcinho,Rap do Solitário - Ao Vivo,43
3AMpVE2ftQQW83H9eOMnio,Mc Davi;MC Leozinho ZS;DJ BOY,As Mina é Pra Frente,42
1yT7lY0eEJjbWSjarCWH8Q,Tz da Coronel,Doutrinado,44
57n605a9nDDzchHanKhP0u,Lucas Lucco,11 Vidas,45
6KyXblKlmcHwcXP9tDxULI,MC RN do Capão;MC GH MAGRÃO,Alô Biel,43
1ekeVWwvCSbyLbt9yLawK6,DJ Bratti SC,MEGA FUNK - TOMA CATUCADA,44
3KL9lBS4jKJJyJvEfh74aD,Pregador Luo;Templo Soul,Último Dia,45
4KbjyZyIbfFkm8troBzfyL,MC Hariel,É o Poder,43
2HTIBbBf5DeKJxkq2EI5Kk,Lucas Lucco,Destino - Ao Vivo,45
3p4Y5z6NLLcmiUjsxQLeF5,MC Neguinho do Kaxeta,Dai-me Proteção (Ao Vivo),43
5xiX77tfCu9rQ2fXb9pxGU,Wilson Pickett,Let Me Know,0
0Aga4eaLjpLVESrOjkaoY0,Smokey Robinson & The Miracles;Kevin Ross,It's Christmas Time,0
35sDhALYnyK031XISbu7dd,Booker T. & the M.G.'s,My Sweet Potato,0
5QOhIyCkKcHzBSHLHZaF39,AcesToAces,Memory Lane,62
5GWrhVfgP4szBtCOXbSki8,Red Hot Chili Peppers,Eddie,71
1CCAIKx1YwqttKBCkWvHAz,DJ IZEUS;DJ AG PROD;Mc Th,MC TH - NA CAMA FAZ BARULHO,43
3a94TbZOxhkI9xuNwYL53b,Red Hot Chili Peppers,Black Summer,72
6U3PUhdhUHMM8lBqmIg2Ro,Xamã;Damassaclan;Neo Beats,Malvadão,45
34FAeDcJSzkMVaPmSKqw8u,Xamã;Bagua Records,44 Problems,45
6Wy4oIdLSUZv4rRIQVSCM1,Mc DB,Linda,42
0g8gKLBFY1Y16Zyrc9fuKA,Red Hot Chili Peppers,In the Snow,60
4zipYzr32DbeuyuUvRwCpw,Mc Bruninho da Praia;DJ Oreia,556,43
6GxrQBMEu0q9HsAH21uFCJ,Tasha & Tracie;Ashira,As Mais Braba,44
7LmG9LUGnpdzSbqkxN3Pch,LUDMILLA;Ferrugem,De rolê (Participação especial de Ferrugem) - Ao vivo,43
